4663,Hua Kaizhang Meili,"Pure-hearted Zhang Meili was accidentally transferred to the Huaxia Global Universal Extravagant High School. There, she met many rich and handsome boys, gentle boys, bossy men, princes charming, and had a taste of betrayal. How would the kind Zhang Meili deal with these? At the same time, the secret of her mysterious past slowly unfolded.

(Source: Bilibili)",,NULL,NULL,"Comedy, Sci-Fi",12,7
4664,Ijiwaru Baasan (1996),"Grandma is a nasty and manipulative thing most of the time, causing endless trouble for her son-in-law and daughter, her grandchildren, and her neighbours.

(Source: ANN)",,Eiken,NULL,"Comedy, Slice of Life",46,25
4665,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,(No synopsis yet.),6.11,NULL,NULL,"Comedy, Fantasy",1,48
4666,Ayaka Mini Anime,(No synopsis yet.),,AQUA ARIS,NULL,"Comedy, Fantasy",16,2
4667,Kikansha Sensei,"The story depicts the interaction of the children of the island and their teacher, Yoshioka Makotoware who is unable to speak because of a childhood accident. 

A movie based on the best-selling novel by Shizuka Ijuin.",,Nippon Animation,NULL,"Comedy, Slice of Life",1,100
4668,Sore Ike! Anpanman: Baikinman vs. Baikinman!?,(No synopsis yet.),,NULL,NULL,"Comedy, Fantasy",1,21
4669,Sore Ike! Zukkoke Sannin-gumi,"Based on Nasu Masamoto''s Zukkoke Sannin-gumi juvenile novels series.

The main characters are 6 grade boys, Hachibei, Hakase, and Mo-chan. This anime shows their adventures.

(Source: AnimeNfo)",,Nippon Animation,NULL,Comedy,26,25
4670,Picchipichi Shizuku-chan,Third season of Pururun! Shizuku-chan.,,Asahi Production,NULL,Comedy,52,15
4671,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,An animated short movie about Anpanman an his friends preparing for celebrating a birthday.,,NULL,NULL,"Comedy, Fantasy",1,29
4672,Sore Ike! Anpanman: Horrorman to Hora Horako,(No synopsis yet.),,NULL,NULL,"Comedy, Fantasy",1,20
4673,Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake,This short movie that was screened simultaneously with a Anpanman movie - Sore Ike! Anpanman: Tobase! Kibou no Handkerchief.,,NULL,NULL,"Comedy, Fantasy",1,21
4674,Soukou Kihei Votoms: Case;Irvine - Tenmatsu,Picture drama included in the Soukou Kihei Votoms: Case;Irvine Blu-ray/DVD release.,,NULL,NULL,"Comedy, Sci-Fi, Ecchi",1,3
4675,Cynical Hysterie Hour: Trip Coaster,"No synopsis has been added for this series yet.

Click here to update this information.",5.65,NULL,NULL,"Comedy, Slice of Life",1,8
4676,Chein Kuro-Nikuru!! Kanketsu-hen,Unaired Final Episode of Chein Kuro-Nikuru!! included in Chain Chronicle: Haecceitas no Hikari Blu-ray Box.,,Studio PuYUKAI,NULL,Comedy,1,6
4677,Himitsukessha Taka no Tsume: Christmas Daisakusen,"A DVD special of Himitsukessha Taka no Tsume for the Limited Edition Box Set only, chronologically it is episode 10.",5.52,NULL,"Parody, Super Power",Comedy,1,9
4678,Himitsukessha Taka no Tsume: Teikyou Kakutoku Daisakusen - Sakusen Kaigi,"Due to a sponsor issue, Himitsukessha Taka no Tsume Countdown had a Suntory designated advertising campaign that was posted online the same day as it aired on TV Asahi''s airing of the main anime (but not for any other TV channel). The ads were also included on the DVD release of the main anime.",,DLE,NULL,Comedy,12,1
4679,Kaeru Ouji to Imomushi Henry,"The story centers on a frog prince cursed by a witch and his servant, a caterpillar named Henry.

(Source: ANN)",,NULL,NULL,"Comedy, Fantasy",130,0
4680,Kamiusagi Rope & Taka no Tsume Collab Eizou-hen,"A collaboration between Kamiusagi Rope, Taka no Tsume, and TOHO Cinemas.",5.14,NULL,NULL,Comedy,1,1
4681,Ponkotsu Quest Specials,"Ponkotsu Quest web specials are not a part of the original series'' episode count. They contain original footage and dialogue. Most of the DVD announcement specials are excluded from this entry due to no new footage.
",,Pie in the sky,NULL,"Comedy, Fantasy",,2
4682,Manga Kotowaja Jiten,"An educational anime, each episode contains three short stories.

(Source: AniDB)",,Tsuchida Productions,NULL,Comedy,88,25
4683,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne,(No synopsis yet.),,NULL,NULL,"Comedy, Fantasy",2,41
4684,Tachumaru Gekijou,"A television anime adaptation of the Tachumaru Zukan project. Tachumaru Zukan re-imagines some of Tatsunoko''s most popular anime franchises as a newly evolved species of super-deformed animals known as ""Tachuu-rui."" These mysterious ""Tachumaru"" (Tachumals) are ""small and cute,"" but have special fighting moves.

(Source: ANN)",,Tatsunoko Production,NULL,Comedy,26,25
4685,Biriken Nandemo Shoukai,The sequel to Biriken series.,,Shin-Ei Animation,NULL,Comedy,22,25
4686,Chi-Sui Maru 2nd Season,"The battle continues between Chi-Sui Maru, a mosquito, and Nobuo, a common office worker.",,NULL,NULL,Comedy,34,5
4687,Elleair x Kamiusagi Rope,A collaboration between the facial tissue company Elleair and the comedy anime franchise Kamiusagi Rope.,,NULL,NULL,"Comedy, Slice of Life",,1
4688,Sore Ike! Anpanman: Anpanman to Oyakusoku,(No synopsis yet.),,TMS Entertainment,NULL,"Comedy, Fantasy",2,40
4689,himitsukesshatakanotsume.jp Specials,The episodes parody the Batman Begins and The Dark Knight Rises films. They were only released on the DVD/BD Box sets of himitsukesshatakanotsume.jp.,,DLE,NULL,Comedy,2,5
4690,Obake Zukan!,Second Season of Obake Zukan.,,Fanworks,NULL,"Comedy, Fantasy, Supernatural",13,2
4691,Sore Ike! Anpanman: Sing! Dance! Everybody''s Christmas,A special Christmas episode.,,TMS Entertainment,NULL,"Comedy, Fantasy",1,48
4692,Sushi Azarashi,(No synopsis yet.),,M.S.C,NULL,Comedy,30,2
6022,Zhimou Jiazu,(No synopsis yet.),,NULL,NULL,Comedy,65,22
4693,Damen''s Walker,"Damen is a coined word combining ""Dame (failed)"" and ""Men"". It''s a collection of short stories about women''s experiences with ""Damen (failed men like swindler, liar etc.)"".",,Kachidoki Studio,NULL,"Comedy, Romance",12,3
4721,Chou Futsuu Toshi Kashiwa Densetsu: Kashiwa no Gotouji Yuru Anime,Original videos featuring the cast of Chou Futsuu Toshi Kashiwa Densetsu that showcase local businesses in Kashiwa.,,Super Normal Studio,NULL,"Comedy, Fantasy",18,1
4694,Ganbare! Oden-kun,"In an odd dimensional bubble inside the kettle of an Oden food cart exists Oden village. The residents of Oden village spend their idyllic days waiting for customers to come and eat them. In the meantime, Oden-kun helps other troubled dwellers to realize their dreams. One day, he hears that a customer''s mother suffers from cancer so he leaves the kettle and after being eaten, faces the cancer cell Gannosuke. Oden-kun''s dream is to meet his own mother. Looking forward to this day, Oden-kun spends his days doing one good deed a day.

(Source: ANN)",,Kachidoki Studio,NULL,Comedy,102,3
4695,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Babu Babu Baikinman,(No synopsis yet.),,NULL,NULL,"Comedy, Fantasy",1,21
4696,Yoshimoto Muchikko Monogatari,"A children''s series about the daily lives of funny insects. 

(Source: AniDB) ",,Shin-Ei Animation,NULL,Comedy,47,40
4697,Cofun Gal no Coffy Campus Life,"The sequel to Cofun Gal no Coffy (TV), it takes place 3 year later via a college campus life comedy about 20-year-old college student Coffy, her boyfriend Nintoku-kun, her childhood friend Daniel, her love rival Dorothy, and Okehazama-sensei, who quit being a teacher and became the chief of the college mart.",,NULL,NULL,Comedy,11,10
4698,Sore Ike! Anpanman: Kokin-chan to Aoi Namida,"Anpanman finds an odd little girl from outer space. The girl turns out to be Kokin-chan, Dokin-chan''s younger sister who came to Earth to play. Moreover, Kokin-chan is a master of fake crying and exploits her skill to get out of the trouble she causes. And her tears have the special power to make anyone whose eyes are touched by them cry without reason.

(Source: ANN)",,NULL,NULL,"Comedy, Fantasy",1,21
4699,Tsunotsuno Taisou,An April Fool''s video for the mobile game Fire Emblem Heroes.,5.79,Anima,NULL,"Comedy, Fantasy, Sports",1,2
4700,Cynical Hysterie Hour: Utakata no Uta,"No synopsis has been added for this series yet.

Click here to update this information.",5.71,NULL,NULL,Comedy,1,8
4701,Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol,(No synopsis yet.),,TMS Entertainment,NULL,"Comedy, Fantasy",1,20
4702,Extreme Hearts S×S×S,Mini anime/picture drama of Extreme Hearts released on the official Youtube channel featuring side stories of characters and interactions between them.,,Seven Arcs,NULL,Comedy,13,8
4703,Kana Kana Kazoku: Rika in Wonderland,Kana Kana Kazoku picture drama style Alice in Wonderland interpretation of Kanagawa Prefecture''s tourism sights.,5.24,NULL,NULL,Comedy,1,4
4704,Kana Kana Kazoku: Stop Rubella,A public service special for rubella vaccines. Most of this episode recycles the animation sequences from episode 5 of Kana Kana Kazoku but new dialogue is put in.,5.25,DLE,NULL,Comedy,1,0
4705,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,New Oniku Daisuki! Zeushi-kun episode.,5.75,DLE,NULL,"Comedy, Gourmet",1,4
4706,Cakes,Sweets having idle chatter.,5.03,NULL,NULL,Comedy,1,0
4707,Ikkyuu-san: Ooabare Yancha-hime,"The rampant adventures of the mischievous Tsuyu take the lead here: ""Ikkyuu-dono! Let''s Play!!""

(Source: AniDB)",,Toei Animation,NULL,Comedy,1,49
4708,Sumiko (TV),Short stories based on the original characters by Uruma Delvi.,,NULL,NULL,"Comedy, Slice of Life",8,3
4709,Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour,"An accompaniment to Heisei Matsue Kaidan: Ayashi. This ghost tour takes a more realistic approach featuring Yoshia (the fictional Eagle Talon character), Kihara Hirokatsu (horror and mystery novelist), Chafurin (voice actor and Shimae Prefecture ambassador), and Frogman (Ryou Ono''s caricature; real-life director of the anime studio DLE). The quartet travels around Matsue City exploring horror/haunted real life locations talking about the history and how it became a paranormal focus.

The end of the episode promotes ticket sale and times for a real ghost tour watchers can partake in.",5.5,DLE,"Historical, Parody","Comedy, Horror",2,5
4710,Nono-chan Theater,Animated shorts focusing on the Yamada family.,,Opera House,NULL,Comedy,85,0
4711,Sore Ike! Anpanman: Bokura wa Hero,(No synopsis yet.),,TMS Entertainment,NULL,"Comedy, Fantasy",1,25
4712,Tantei Shounen Kageman,"Kageman is a boy who wants to become the best detective in the world. Each of the self-contained episode features a fun guessing game and unriddling of a case. 

(Source: AniDB)",,Studio Hibari,NULL,"Comedy, Mystery",39,11
4713,Bai Gui Youeryuan 3rd Season,Third season of Bai Gui Youeryuan.,,Painting Dream,NULL,Comedy,12,4
4714,Bandoe Sareoriratda,"46-year-old Oh Jun-koo is a downtrodden thespian who hasn''t worked in ages. The closest he gets to treading the boards nowadays is teaching drama part-time to unappreciative college students. His home life isn''t much better. Wife Mig-yeong  is a socially ambitious nagger who''s always working late, and son Hyeon-jun is in trouble with police after setting off fireworks on the roof of an apartment block.

Just as Mig-yeong starts making noises about moving to a more upmarket neighborhood and sending daughter Hyeon-seo to an expensive school, Oh receives a lucrative acting offer. At virtually the same time Oh is told he''s in pole position for a permanent teaching post. Only catch with the latter is it means giving up acting for good. No sooner has Oh sacrificed what he loves for greater financial security than a serious spanner is thrown in the works. He witnesses what appears to be Professor Cho sexually assaulting student Kim Ki-pum.

(Source: Variety.com)",,NULL,NULL,Comedy,1,85
4715,Mao Zhi Ming 2nd Season,Second season of Mao Zhi Ming.,,NULL,NULL,"Comedy, Fantasy",11,11
4716,Mini Rope,"A short broadcast of Kamiusagi Rope meant to promote the feature film that was released during the middle as well as promote features of the Nihon Eiga Senmon Channel (Japanese Movie Specialty Channel) which is a luxury TV channel that specializes in broadcasting films that costs about 700 yen a month. Rope and Akira talk about what ""mono"" sound is and what does the ""service"" feature actually do.",,NULL,NULL,"Comedy, Slice of Life",4,4
4717,Quanzhi Fashi: Q Ban Xiao Juchang 2nd Season,(No synopsis yet.),,NULL,NULL,Comedy,12,2
4718,Shiawase no Katachi,A gag anime based on the manga of the same name.,,Production I.G,NULL,Comedy,4,30
4165,Shin Choubakumatsu Shounen Seiki Takamaru,(No synopsis yet.),,J.C.Staff,NULL,"Action, Comedy, Fantasy",6,28
4719,Umeboshi Denka: Uchuu no Hate kara Panparopan!,(No synopsis yet.),,NULL,NULL,Comedy,1,30
4720,Anime Roukyoku Kikou Shimizu no Jirochouden,"A story based on Shimizu no Jirochou, an early yakuza who specialized in gambling and maritime transport.

The anime is composed of 10 stories. Each story was told over 3 episodes. The particular tale is based on Hirosawa Torazo II''s telling; Hirosawa is a roukyoku/naniwabushi.",,NULL,NULL,"Comedy, Drama",30,15
4722,Ganbare!! Nattou-san,"No synopsis has been added for this series yet.

Click here to update this information.",,Kachidoki Studio,NULL,Comedy,4,5
4723,Hanakappa Movie: Hanasake! Pakkaan♪ Chou no Kuni no Daibouken,"How annoying moms can be with all their lectures, but what happens if they are gone...? Mothers from the Yamabiko Village get kidnapped! Hanakappa and his friends leave their village and set out on a journey to save their mothers! Enduring a freezing mountain in winter and a blazing desert in summer, the kids head to a wonderland called ""Butterfly Kingdom"". Why were the mothers taken away? And who is this boy called Pol traveling with Hanakappa? What is his secret?

(Source: GAGA International)",,NULL,NULL,Comedy,1,50
4724,Kotori Samba,"Kotori are people who love singing and dancing. Protecting the island they reside on is a calm and anxious Melonia (Melon), a weak and lazy Chocola (Chocolate), a friendly Berrina (Berry) who is fashionable as heck.  ",,NULL,NULL,Comedy,240,1
4725,Warera Salaryman Tou,Fuji TV''s  series of short four-minute animation based on the four panel comic by  Suzuki Yoshiji. ,,NULL,NULL,"Comedy, Slice of Life",26,4
4726,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)","Kinyoru, Abe Reiji web exclusive episodes that were made to promote the Nissan Serena automobile.",5.28,NULL,NULL,Comedy,2,3
4727,Washimo 2nd Season,Second season of Washimo series.,,Studio Deen,NULL,"Comedy, Sci-Fi, Slice of Life",24,10
4728,Akuei to Gacchinpo: Tenkomori,A sequel of Akuei to Gacchinpo series.,,NULL,NULL,Comedy,12,24
4170,Chikyuu SOS Sore Ike Kororin,"Jiang came to the old family cherry blossom viewing venue. But the surrounding area was full of garbage. He sits there to eat lunch reluctantly when a strange creature falls from the sky!

Kororin is his name. He comes from the Star Oasis and is here to teach the importance of environmental consciousness with his ESP.

Jiang, his sister, and Kororin must battle Syndrome, the evil alien plotting the destruction of the Earth. The attempted destruction is usually through some environmental issue such as tearing a hole in the ozone, or changing the weather, or overuse of electricity, etc.",,Gallop,NULL,"Action, Comedy, Sci-Fi",26,25
4729,Daiyoshi P Produce Ashita no Jobuubu,"A collaboration between Taka no Tsume and the Town Work, an employment office whose mascot is a pig called Jobuubu (a play on words of ""job"" and the Japanese onomatopoeia sounds a pig makes).",,DLE,NULL,"Comedy, Slice of Life",10,4
4730,Kamigami no Ki: Xmas Special,"A Christmas special of Kamigami no Ki ""aired"" between episode 4 and 5. It was a web only release.",5.72,Sotsu,NULL,"Comedy, Supernatural",1,2
4731,Nanocore SP Lianxi Pian 2015 Xinnian Tebie Ban,A special Nanocore video celebrating the new year.,5.5,NULL,NULL,Comedy,1,5
4732,Ponkotsu Quest x Monsterz,A collaboration promotion between the Ponkotsu Quest anime and the Monsterz live action horror film (which is a remake of a South Korean film titled  Haunters) airing in theaters.,,NULL,NULL,"Comedy, Fantasy",3,2
4733,Sore Ike! Anpanman: Kirameke! Ice no Kuni no Vanilla-hime,"The film''s story centers on Princess Vanilla, a princess in a land of ice cream, but who nevertheless is unable to create ice cream herself, no matter how much she practices every day. Finally fed up with her lack of ability, she flees her palace, and soon meets Anpanman and Kokin-chan. While traveling with them, she learns the reason why she can''t create ice cream. Meanwhile, Baikinman attacks the land of ice cream while Princess Vanilla is missing. 

(Source: ANN)",,NULL,NULL,"Comedy, Fantasy",1,61
4734,Kamiusagi Rope 2 Specials,"Chronologically the 10th, 12th, 13th, and 16th eps that were never shown in theaters. They were released on DVD before and were shown on TV 3 years after the main 2nd season aired in theaters. ",,NULL,NULL,"Comedy, Slice of Life",4,2
4735,Kappamaki,"Kappamaki and his sushi friends are cute-cool-charming characters who soothe your grating feelings and heal your weary heart.
They are all adorable characters originally made with clay by Miss Eri Okamoto.

Kappamaki and the Sushi Kids are living in a small and peaceful village surrounded by unspoiled nature - flowers, fields, green forest with a crystal-clear river flowing through it. All the inhabitants including Kappamaki and his friends are naïve, honest and tenderhearted.
There is a school, a park, houses, business offices and shops just like an ordinary small village anywhere. A friendly guy says that it is a typical Alpine village with the glamour of Paris and the atmosphere of Venice... Is it, really?! OK. Let''s take a closer look... Oh, my goodness! The village looks as if it is made of sushi tools - The banks of the canals are sushi pails. The buildings are piled-up sushi baskets etc...

This series of animated shorts is full of humorous mishaps and heart-warming tales giving smiles and chuckles to everybody. They are also educational and entertaining describing friendship and kindness. So, please enjoy the mind-healing tales in this fantasy land.

(Source: AniDB)",,Trans Arts,NULL,"Comedy, Slice of Life",130,3
